,year,region_name,population_interpolated,N_est,lower,upper,score,century,score_cap,lower_cap,N_est_cap,upper_cap,region_code,gdp_per_capita
4171,1779,Portugal,2.38371526572777,349.82267706002096,261.81790745486353,446.60544486476493,31.0,18.0,12.999602375975282,109.80741136929075,146.71738124516918,187.30941430577366,re_portugal,2012
4172,1780,Portugal,2.387182863580509,357.1419680690919,267.3551137881082,455.7956823697114,32.0,18.0,13.404921963960296,111.99607615610363,149.60813162566802,190.93454855237547,re_portugal,1887
4173,1781,Portugal,2.390654774825926,347.3267020849122,260.1003899554851,443.17418023646826,30.7,18.0,12.848937158367434,108.84005896609882,145.34095143380188,185.44943393132422,re_portugal,1969
4174,1782,Portugal,2.3941266860713433,337.5114361007325,252.84566612286204,430.55267810322516,29.4,18.0,12.29295235277457,105.68404177609402,141.0737712419357,179.96431931027297,re_portugal,1955
4175,1783,Portugal,2.39759859731676,327.69617011655276,245.59094229023896,417.931175969982,28.1,18.0,11.736967547181708,102.52802458608922,136.80659105006956,174.47920468922172,re_portugal,1944
4176,1784,Portugal,2.401070508562177,317.8809041323731,238.33621845761584,405.3096738367389,26.8,18.0,11.180982741588846,99.37200739608441,132.53941085820338,168.99409006817046,re_portugal,2109
4177,1785,Portugal,2.404542419807594,308.0656381481934,231.08149462499276,392.68817170349575,25.5,18.0,10.624997935995982,96.2159902060796,128.27223066633724,163.5089754471192,re_portugal,2063
4178,1786,Portugal,2.4080143310530113,298.2503721640137,223.82677079236967,380.06666957025266,24.2,18.0,10.06901313040312,93.05997301607479,124.00505047447108,158.02386082606796,re_portugal,2059
4179,1787,Portugal,2.4114862422984285,288.435106179834,216.5720469597466,367.4451674370095,22.9,18.0,9.513028324810257,89.90395582606999,119.73787028260492,152.53874620501668,re_portugal,1960
4180,1788,Portugal,2.414958153543845,278.6198401956543,209.31732312712347,354.82366530376635,21.6,18.0,8.957043519217393,86.74793863606519,115.47069009073876,147.05363158396543,re_portugal,1999
4181,1789,Portugal,2.4184300647892623,268.8045742114746,202.0625992945004,342.20216317052325,20.299999999999997,18.0,8.40105871362453,83.59192144606038,111.2035098988726,141.56851696291417,re_portugal,1822
4182,1790,Portugal,2.4219019760346794,258.9893082272949,194.8078754618773,329.5806610372801,19.0,18.0,7.845073908031668,80.43590425605558,106.93632970700644,136.08340234186292,re_portugal,1748
4183,1791,Portugal,2.4253778722327097,265.00470056076057,199.4605460084797,337.1347967255297,19.8,18.0,8.159619283615399,82.21599674873272,109.2336319778546,138.96582042319415,re_portugal,1789
4184,1792,Portugal,2.42885376843074,271.02009289422625,204.11321655508212,344.6889324137794,20.6,18.0,8.47416465919913,83.99608924140986,111.53093424870275,141.8482385045254,re_portugal,1806
4185,1793,Portugal,2.4323296646287704,277.03548522769194,208.7658871016845,352.24306810202904,21.4,18.0,8.788710034782863,85.776181734087,113.8282365195509,144.73065658585662,re_portugal,1812
4186,1794,Portugal,2.4358055608268008,283.0508775611576,213.41855764828694,359.79720379027873,22.2,18.0,9.103255410366595,87.55627422676415,116.12553879039906,147.61307466718787,re_portugal,1659
4187,1795,Portugal,2.4392814570248307,289.06626989462325,218.07122819488933,367.35133947852836,23.0,18.0,9.417800785950327,89.33636671944129,118.42284106124723,150.4954927485191,re_portugal,1657
4188,1796,Portugal,2.442757353222861,295.08166222808893,222.72389874149172,374.90547516677805,23.8,18.0,9.732346161534059,91.11645921211843,120.72014333209538,153.37791082985035,re_portugal,1745
4189,1797,Portugal,2.4462332494208914,301.0970545615546,227.37656928809415,382.4596108550277,24.6,18.0,10.04689153711779,92.89655170479557,123.01744560294352,156.26032891118157,re_portugal,1711
4190,1798,Portugal,2.4497091456189217,307.1124468950203,232.02923983469654,390.0137465432773,25.4,18.0,10.361436912701523,94.67664419747271,125.31474787379169,159.1427469925128,re_portugal,1558
4191,1799,Portugal,2.453185041816952,313.127839228486,236.68191038129896,397.567882231527,26.2,18.0,10.675982288285255,96.45673669014985,127.61205014463985,162.02516507384405,re_portugal,1552
4192,1800,Portugal,2.4566609380149824,319.14323156195167,241.33458092790136,405.1220179197766,27.0,18.0,10.990527663868987,98.236829182827,129.909352415488,164.90758315517527,re_portugal,1459
4193,1801,Portugal,2.4601405208971867,325.2983210348848,246.17860784134768,412.76117366133116,27.3,18.1,11.095589710924582,100.04388591531665,132.19839840253525,167.7434124708217,re_portugal,1391
4194,1802,Portugal,2.4636201037793906,331.4534105078179,251.02263475479398,420.4003294028857,27.6,18.2,11.200651757980175,101.85094264780629,134.48744438958246,170.57924178646817,re_portugal,1414
4195,1803,Portugal,2.467099686661595,337.60849998075105,255.8666616682403,428.0394851444403,27.9,18.3,11.305713805035769,103.65799938029593,136.7764903766297,173.4150711021146,re_portugal,1427
4196,1804,Portugal,2.470579269543799,343.7635894536842,260.7106885816866,435.6786408859948,28.2,18.4,11.410775852091364,105.46505611278559,139.06553636367696,176.25090041776104,re_portugal,1471
4197,1805,Portugal,2.474058852426003,349.9186789266173,265.55471549513294,443.31779662754934,28.5,18.5,11.515837899146959,107.27211284527525,141.35458235072417,179.08672973340748,re_portugal,1445
4198,1806,Portugal,2.4775384353082073,356.07376839955043,270.39874240857927,450.9569523691039,28.8,18.6,11.620899946202552,109.07916957776489,143.64362833777142,181.92255904905394,re_portugal,1412
4199,1807,Portugal,2.4810180181904116,362.2288578724836,275.2427693220256,458.5961081106584,29.1,18.7,11.725961993258146,110.88622631025453,145.93267432481866,184.75838836470038,re_portugal,1422
4200,1808,Portugal,2.484497601072616,368.38394734541674,280.08679623547187,466.235263852213,29.4,18.8,11.831024040313741,112.69328304274418,148.2217203118659,187.59421768034682,re_portugal,1446
4201,1809,Portugal,2.4879771839548197,374.53903681834987,284.9308231489182,473.8744195937675,29.7,18.9,11.936086087369336,114.50033977523384,150.51076629891313,190.43004699599328,re_portugal,1421
4202,1810,Portugal,2.491456766837024,380.694126291283,289.7748500623645,481.51357533532206,30.0,19.0,12.04114813442493,116.30739650772348,152.79981228596037,193.26587631163972,re_portugal,1177
4203,1811,Portugal,2.4949397661849786,388.49679814261947,295.90781540847087,491.14144804928446,30.0,19.0,12.024546966355011,118.57470315314559,155.67773981144282,196.8104967931503,re_portugal,1072
4204,1812,Portugal,2.4984227655329327,396.29946999395594,302.0407807545772,500.7693207632468,30.0,19.0,12.007945798285093,120.8420097985677,158.55566733692524,200.35511727466084,re_portugal,1114
4205,1813,Portugal,2.5019057648808873,404.1021418452924,308.1737461006835,510.39719347720916,30.0,19.0,11.991344630215174,123.10931644398981,161.4335948624077,203.89973775617142,re_portugal,1227
4206,1814,Portugal,2.505388764228842,411.9048136966289,314.30671144678985,520.0250661911716,30.0,19.0,11.974743462145256,125.37662308941192,164.31152238789014,207.44435823768197,re_portugal,1266
4207,1815,Portugal,2.5088717635767965,419.70748554796535,320.4396767928962,529.652938905134,30.0,19.0,11.958142294075337,127.64392973483405,167.18944991337258,210.98897871919254,re_portugal,1327
4208,1816,Portugal,2.5123547629247507,427.5101573993019,326.57264213900254,539.2808116190963,30.0,19.0,11.94154112600542,129.91123638025616,170.067377438855,214.53359920070312,re_portugal,1372
4209,1817,Portugal,2.5158377622727053,435.31282925063834,332.7056074851089,548.9086843330587,30.0,19.0,11.924939957935502,132.17854302567827,172.94530496433745,218.07821968221367,re_portugal,1378
4210,1818,Portugal,2.51932076162066,443.1155011019748,338.8385728312152,558.536557047021,30.0,19.0,11.908338789865583,134.44584967110038,175.8232324898199,221.62284016372425,re_portugal,1465
4211,1819,Portugal,2.522803760968614,450.9181729533113,344.9715381773215,568.1644297609835,30.0,19.0,11.891737621795665,136.7131563165225,178.70116001530232,225.1674606452348,re_portugal,1611
4212,1820,Portugal,2.5262867603165686,458.72084480464775,351.10450352342787,577.7923024749458,30.0,19.0,11.875136453725746,138.9804629619446,181.57908754078477,228.71208112674537,re_portugal,1665
4213,1821,Portugal,2.529772931513344,433.8150037833676,332.08407434983155,546.2993549051142,28.7,19.0,11.351387528905958,131.36476279010253,171.60744509889886,216.10434776460644,re_portugal,1648
4214,1822,Portugal,2.53325910271012,408.9091627620875,313.0636451762352,514.8064073352828,27.4,19.0,10.82763860408617,123.74906261826044,161.63580265701296,203.49661440246754,re_portugal,1637
4215,1823,Portugal,2.5367452739068956,384.00332174080734,294.04321600263887,483.31345976545117,26.1,19.0,10.30388967926638,116.13336244641836,151.66416021512703,190.8888810403286,re_portugal,1605
4216,1824,Portugal,2.540231445103671,359.0974807195272,275.0227868290425,451.82051219561964,24.8,19.0,9.780140754446592,108.51766227457628,141.69251777324112,178.2811476781897,re_portugal,1538
4217,1825,Portugal,2.543717616300447,334.19163969824706,256.0023576554462,420.3275646257881,23.5,19.0,9.256391829626804,100.9019621027342,131.72087533135522,165.67341431605078,re_portugal,1503
4218,1826,Portugal,2.5472037874972226,309.28579867696686,236.98192848184988,388.8346170559566,22.2,19.0,8.732642904807015,93.28626193089212,121.74923288946931,153.06568095391185,re_portugal,1558
4219,1827,Portugal,2.550689958693998,284.3799576556867,217.96149930825354,357.34166948612506,20.9,19.0,8.208893979987227,85.67056175905005,111.77759044758339,140.45794759177295,re_portugal,1477
4220,1828,Portugal,2.5541761298907737,259.4741166344066,198.9410701346572,325.84872191629347,19.6,19.0,7.685145055167438,78.05486158720797,101.80594800569749,127.85021422963402,re_portugal,1490
4221,1829,Portugal,2.5576623010875497,234.56827561312645,179.92064096106085,294.35577434646194,18.299999999999997,19.0,7.16139613034765,70.43916141536589,91.83430556381158,115.2424808674951,re_portugal,1647
4222,1830,Portugal,2.561148472284325,209.66243459184628,160.9002117874645,262.8628267766304,17.0,19.0,6.637647205527861,62.82346124352381,81.86266312192566,102.63474750535617,re_portugal,1721
4223,1831,Portugal,2.5646375938144845,264.60487401096543,203.21472008867113,331.3489848369914,20.7,19.0,8.053973951150427,79.03866388903018,102.9165826363573,128.87781816366743,re_portugal,1603
4224,1832,Portugal,2.5681267153446443,319.5473134300845,245.52922838987777,399.8351428973524,24.4,19.0,9.470300696772993,95.25386653453653,123.97050215078895,155.1208888219787,re_portugal,1525
4225,1833,Portugal,2.5716158368748037,374.4897528492037,287.8437366910844,468.32130095771345,28.1,19.0,10.886627442395561,111.46906918004288,145.0244216652206,181.36395948028996,re_portugal,1421
4226,1834,Portugal,2.575104958404963,429.43219226832275,330.15824499229103,536.8074590180745,31.8,19.0,12.302954188018127,127.68427182554925,166.07834117965223,207.6070301386012,re_portugal,1466
4227,1835,Portugal,2.5785940799351224,484.37463168744193,372.47275329349765,605.2936170784354,35.5,19.0,13.719280933640693,143.8994744710556,187.13226069408387,233.85010079691244,re_portugal,1444
4228,1836,Portugal,2.582083201465282,539.317071106561,414.7872615947043,673.7797751387965,39.2,19.0,15.13560767926326,160.11467711656195,208.1861802085155,260.09317145522374,re_portugal,1431
4229,1837,Portugal,2.5855723229954415,594.2595105256802,457.10176989591093,742.2659331991574,42.900000000000006,19.0,16.551934424885825,176.32987976206832,229.24009972294715,286.336242113535,re_portugal,1573
4230,1838,Portugal,2.589061444525601,649.2019499447993,499.41627819711755,810.7520912595185,46.6,19.0,17.96826117050839,192.54508240757468,250.2940192373788,312.5793127718462,re_portugal,1590
4231,1839,Portugal,2.5925505660557606,704.1443893639184,541.7307864983242,879.2382493198795,50.300000000000004,19.0,19.384587916130958,208.76028505308105,271.34793875181043,338.8223834301575,re_portugal,1629
4232,1840,Portugal,2.59603968758592,759.0868287830375,584.0452947995308,947.7244073802405,54.0,19.0,20.800914661753524,224.9754876985874,292.4018582662421,365.06545408846875,re_portugal,1503
4233,1841,Portugal,2.599531558635748,734.0661990243884,564.6491584315119,916.4824424165704,52.3,19.0,20.127154820849878,217.30462457314593,282.5036936425035,352.70618361206294,re_portugal,1474
4234,1842,Portugal,2.603023429685576,709.0455692657392,545.2530220634928,885.2404774529002,50.6,19.0,19.453394979946232,209.63376144770447,272.60552901876497,340.34691313565713,re_portugal,1519
4235,1843,Portugal,2.606515300735404,684.0249395070902,525.8568856954739,853.99851248923,48.9,19.0,18.779635139042586,201.96289832226302,262.7073643950264,327.9876426592514,re_portugal,1538
4236,1844,Portugal,2.6100071717852322,659.0043097484411,506.46074932745495,822.75654752556,47.2,19.0,18.10587529813894,194.2920351968216,252.8091997712878,315.62837218284557,re_portugal,1636
4237,1845,Portugal,2.61349904283506,633.983679989792,487.064612959436,791.5145825618899,45.5,19.0,17.432115457235298,186.62117207138013,242.91103514754923,303.26910170643976,re_portugal,1634
4238,1846,Portugal,2.616990913884888,608.9630502311429,467.668476591417,760.2726175982198,43.8,19.0,16.75835561633165,178.95030894593867,233.01287052381068,290.90983123003394,re_portugal,1524
4239,1847,Portugal,2.6204827849347163,583.9424204724937,448.27234022339803,729.0306526345496,42.1,19.0,16.084595775428006,171.27944582049722,223.11470590007212,278.55056075362813,re_portugal,1410
4240,1848,Portugal,2.6239746559845445,558.9217907138446,428.8762038553791,697.7886876708795,40.4,19.0,15.41083593452436,163.60858269505576,213.21654127633354,266.1912902772223,re_portugal,1496
4241,1849,Portugal,2.6274665270343722,533.9011609551956,409.4800674873601,666.5467227072095,38.7,19.0,14.737076093620715,155.93771956961433,203.31837665259496,253.83201980081654,re_portugal,1520
4242,1850,Portugal,2.6309583980842004,508.8805311965464,390.0839311193412,635.3047577435393,37.0,19.0,14.063316252717069,148.26685644417287,193.4202120288564,241.47274932441073,re_portugal,1470
4243,1855,Portugal,2.648430589255246,748.9839954195324,568.6230686156784,940.6256827145205,60.0,19.0,22.59861739610502,214.26648401051625,282.2171445502367,354.41830350701275,re_portugal,1465
4244,1861,Portugal,2.665902780426292,989.0874596425184,747.1622061120156,1245.9466076855017,83.0,19.0,31.133918539492974,280.26611157685966,371.014077071617,467.3638576896147,re_portugal,1407
4245,1865,Portugal,2.665902780426292,989.0874596425184,747.1622061120156,1245.9466076855017,83.0,19.0,31.133918539492974,280.26611157685966,371.014077071617,467.3638576896147,re_portugal,1420
4246,1866,Portugal,2.665902780426292,989.0874596425184,747.1622061120156,1245.9466076855017,83.0,19.0,31.133918539492974,280.26611157685966,371.014077071617,467.3638576896147,re_portugal,1466
4247,1867,Portugal,2.665902780426292,989.0874596425184,747.1622061120156,1245.9466076855017,83.0,19.0,31.133918539492974,280.26611157685966,371.014077071617,467.3638576896147,re_portugal,1500
4248,1868,Portugal,2.665902780426292,989.0874596425184,747.1622061120156,1245.9466076855017,83.0,19.0,31.133918539492974,280.26611157685966,371.014077071617,467.3638576896147,re_portugal,1506
4249,1869,Portugal,2.665902780426292,989.0874596425184,747.1622061120156,1245.9466076855017,83.0,19.0,31.133918539492974,280.26611157685966,371.014077071617,467.3638576896147,re_portugal,1537
4250,1870,Portugal,2.665902780426292,989.0874596425184,747.1622061120156,1245.9466076855017,83.0,19.0,31.133918539492974,280.26611157685966,371.014077071617,467.3638576896147,re_portugal,1554
4251,1871,Portugal,2.665902780426292,989.0874596425184,747.1622061120156,1245.9466076855017,83.0,19.0,31.133918539492974,280.26611157685966,371.014077071617,467.3638576896147,re_portugal,1487
4252,1872,Portugal,2.665902780426292,989.0874596425184,747.1622061120156,1245.9466076855017,83.0,19.0,31.133918539492974,280.26611157685966,371.014077071617,467.3638576896147,re_portugal,1521
4253,1873,Portugal,2.665902780426292,989.0874596425184,747.1622061120156,1245.9466076855017,83.0,19.0,31.133918539492974,280.26611157685966,371.014077071617,467.3638576896147,re_portugal,1575
